Key;PET::GLCM::cm.auto.corr;PET::GLCM::cm.clust.prom;PET::GLCM::cm.clust.shade;PET::GLCM::cm.contrast;PET::GLCM::cm.corr;PET::GLCM::cm.diff.avg;PET::GLCM::cm.diff.entr;PET::GLCM::cm.diff.var;PET::GLCM::cm.dissimilarity;PET::GLCM::cm.energy;PET::GLCM::cm.info.corr.1;PET::GLCM::cm.info.corr.2;PET::GLCM::cm.inv.diff;PET::GLCM::cm.inv.diff.mom;PET::GLCM::cm.inv.diff.mom.norm;PET::GLCM::cm.inv.diff.norm;PET::GLCM::cm.inv.var;PET::GLCM::cm.joint.avg;PET::GLCM::cm.joint.entr;PET::GLCM::cm.joint.max;PET::GLCM::cm.joint.var;PET::GLCM::cm.sum.avg;PET::GLCM::cm.sum.entr;PET::GLCM::cm.sum.var;PET::GLDZM::dzm.gl.var;PET::GLDZM::dzm.glnu;PET::GLDZM::dzm.glnu.norm;PET::GLDZM::dzm.hgze;PET::GLDZM::dzm.lde;PET::GLDZM::dzm.ldhge;PET::GLDZM::dzm.ldlge;PET::GLDZM::dzm.lgze;PET::GLDZM::dzm.sde;PET::GLDZM::dzm.sdhge;PET::GLDZM::dzm.sdlge;PET::GLDZM::dzm.z.perc;PET::GLDZM::dzm.zd.entr;PET::GLDZM::dzm.zd.var;PET::GLDZM::dzm.zdnu;PET::GLDZM::dzm.zdnu.norm;PET::GLRLM::rlm.gl.var;PET::GLRLM::rlm.glnu;PET::GLRLM::rlm.glnu.norm;PET::GLRLM::rlm.hgre;PET::GLRLM::rlm.lgre;PET::GLRLM::rlm.lre;PET::GLRLM::rlm.lrhge;PET::GLRLM::rlm.lrlge;PET::GLRLM::rlm.r.perc;PET::GLRLM::rlm.rl.entr;PET::GLRLM::rlm.rl.var;PET::GLRLM::rlm.rlnu;PET::GLRLM::rlm.rlnu.norm;PET::GLRLM::rlm.sre;PET::GLRLM::rlm.srhge;PET::GLRLM::rlm.srlge;PET::GLSZM::szm.gl.var;PET::GLSZM::szm.glnu;PET::GLSZM::szm.glnu.norm;PET::GLSZM::szm.hgze;PET::GLSZM::szm.lgze;PET::GLSZM::szm.lze;PET::GLSZM::szm.lzhge;PET::GLSZM::szm.lzlge;PET::GLSZM::szm.sze;PET::GLSZM::szm.szhge;PET::GLSZM::szm.szlge;PET::GLSZM::szm.z.perc;PET::GLSZM::szm.zs.entr;PET::GLSZM::szm.zs.var;PET::GLSZM::szm.zsnu;PET::GLSZM::szm.zsnu.norm;PET::Histogram::ih.cov;PET::Histogram::ih.entropy;PET::Histogram::ih.kurt;PET::Histogram::ih.mad;PET::Histogram::ih.max;PET::Histogram::ih.max.grad;PET::Histogram::ih.max.grad.gl;PET::Histogram::ih.mean;PET::Histogram::ih.medad;PET::Histogram::ih.median;PET::Histogram::ih.min;PET::Histogram::ih.min.grad;PET::Histogram::ih.min.grad.gl;PET::Histogram::ih.mode;PET::Histogram::ih.qcod;PET::Histogram::ih.rmad;PET::Histogram::ih.skew;PET::Histogram::ih.uniformity;PET::Histogram::ih.var;PET::IVHistogram::ivh.I10;PET::IVHistogram::ivh.I10minusI90;PET::IVHistogram::ivh.I90;PET::IVHistogram::ivh.V10;PET::IVHistogram::ivh.V10minusV90;PET::IVHistogram::ivh.V90;PET::Intensity::loc.peak.global;PET::Intensity::loc.peak.local;PET::Intensity::stat.P10;PET::Intensity::stat.P90;PET::Intensity::stat.cov;PET::Intensity::stat.energy;PET::Intensity::stat.iqr;PET::Intensity::stat.kurt;PET::Intensity::stat.mad;PET::Intensity::stat.max;PET::Intensity::stat.mean;PET::Intensity::stat.medad;PET::Intensity::stat.median;PET::Intensity::stat.min;PET::Intensity::stat.qcod;PET::Intensity::stat.range;PET::Intensity::stat.rmad;PET::Intensity::stat.rms;PET::Intensity::stat.skew;PET::Intensity::stat.sum;PET::Intensity::stat.var;PET::Morphological::morph.a.dens.aabb;PET::Morphological::morph.approx.vol;PET::Morphological::morph.area;PET::Morphological::morph.asphericity;PET::Morphological::morph.av;PET::Morphological::morph.com;PET::Morphological::morph.comp.1;PET::Morphological::morph.comp.2;PET::Morphological::morph.sph.dispr;PET::Morphological::morph.sphericity;PET::Morphological::morph.v.dens.aabb;PET::Morphological::morph.vol;PET::NGLDM::ngl.dc.dcnu;PET::NGLDM::ngl.dc.dcnu.norm;PET::NGLDM::ngl.dc.energy;PET::NGLDM::ngl.dc.entr;PET::NGLDM::ngl.dc.perc;PET::NGLDM::ngl.dc.var;PET::NGLDM::ngl.gl.var;PET::NGLDM::ngl.glnu;PET::NGLDM::ngl.glnu.norm;PET::NGLDM::ngl.hde;PET::NGLDM::ngl.hdhge;PET::NGLDM::ngl.hdlge;PET::NGLDM::ngl.hgce;PET::NGLDM::ngl.lde;PET::NGLDM::ngl.ldhge;PET::NGLDM::ngl.ldlge;PET::NGLDM::ngl.lgce;PET::NGTDM::ngt.busyness;PET::NGTDM::ngt.coarseness;PET::NGTDM::ngt.contrast;PET::NGTDM::ngt.strength;PET::NGTDM::ntg.complexity
47;489.7015043;600017.0662;7481.319335;14.04854387;0.898133067;2.500520301;2.956480641;7.795942157;2.500520301;0.006440356;-0.250570574;0.953616571;0.449554149;0.379693378;0.998212098;0.973233692;0.348758744;20.68261133;8.382086456;0.024412092;68.9553687;41.36522267;5.755885177;261.7729309;165.8383993;1.001919386;0.000961535;1177.65272;18.9184261;40376.03816;0.013138198;0.001564791;0.38146043;200.1764089;0.000973431;0.110815697;10.02513956;5.9459855;182.3493282;0.174999355;69.51766387;13.97239766;0.000114307;895.0679794;0.001510063;1.000073628;895.111903;0.001510193;0.999975458;13.12553056;2.45E-05;122230.0001;0.999950916;0.999981593;895.0569986;0.00151003;162.1542129;28.35316699;0.027210333;694.1161228;0.008271209;1970.482726;784887.7735;5.470572518;0.404085976;285.6395174;0.004920105;0.110815697;8.115284468;1889.050238;186.9232246;0.179388891;0.411401347;4.795121472;5.993683737;18.61017927;77.52690125;150;23.4100088;20.04679338;5.455568654;27.51154209;9.41000843;-135;28.41000969;0.473266363;2.467210107;0.153362389;1.743792952;0.049524098;68.017591;37.26532754;17.35000026;19.91532728;0.96022546;0.956396895;0.003828565;3.234936361;3.188302358;0.993415952;1.862433553;0.290184517;21040.6388;0.347097397;5.998647926;0.279069567;3.899132967;1.436614112;0.963347749;0.473266363;0.473266363;0.124085711;3.425866604;0.153362389;1.495878232;1.746354774;13508.48249;0.173791579;0.742467101;75224;10845.95941;0.261125915;0.144620505;0.524047985;0.037459433;0.498568286;1.261125915;0.792942234;0.645626722;74996;0;0;0.000114311;13.12535985;1;0.000637687;69.51662972;1.074869722;0.000114311;1.001914283;896.2026315;0.001513451;895.0606474;0.999521429;894.7751514;0.001509223;0.001510069;0.157772847;0.002482566;0.033786512;8.442983878;2635.11663
48;1125.503695;519918.4431;2717.914319;18.84242602;0.900329681;3.053070955;3.20656699;9.521183572;3.053070955;0.002943325;-0.243319397;0.960768614;0.39862673;0.319209157;0.998100558;0.970921012;0.303303054;32.25524964;9.258990616;0.00965691;94.52375705;64.51049928;6.235690252;359.2526022;151.3740484;1.012323944;0.000297043;937.9212488;16.00205399;26218.2284;0.024460465;0.011213084;0.40987484;192.4957575;0.010327833;0.162146731;11.73096699;5.395641073;642.3151408;0.188472753;98.62564593;14.80283938;5.42E-05;941.9947937;0.004661507;1.000054899;942.053573;0.004661558;0.999981701;14.22642096;1.83E-05;273219.0002;0.999963401;0.999986275;941.9800988;0.004661494;148.9256098;84.68779343;0.024849705;1080.464789;0.002575025;443.4600939;495112.7565;0.454936457;0.444069062;507.1202177;0.00128644;0.162146731;8.431613337;405.4250835;690.7335681;0.202680038;0.312442508;5.290710797;1.018978029;30.05742386;77.34079742;191.5;25.25731715;31.50946813;7.405870102;28.72127155;-1.742684245;-114;32.25731723;-0.087499402;3.78919977;0.237719905;0.369490651;0.032260052;96.92200156;40.95001261;24.60000037;16.35001225;0.991721382;0.990484347;0.001237035;3.102922257;2.920652917;0.81561172;2.047188044;0.341965086;49497.24144;0.549507141;1.01816674;0.371955035;3.883246899;1.452044274;1.539543677;-0.087499402;-0.087499402;0.190254037;3.970746301;0.237719905;1.534598622;0.370166788;30519.06655;0.246560358;0.709111793;168144;21539.97983;0.464394176;0.128407541;2.074493229;0.029937249;0.318438831;1.464394176;0.682876247;0.487070267;167747;0;0;5.42E-05;14.22642141;1;0.000475556;98.62414024;1.138738224;5.42E-05;1.001427348;943.5253795;0.004662787;941.9971447;0.999643163;941.615086;0.004661101;0.004661439;0.288180213;0.00117906;0.04474468;3.684904355;4290.62462
49;994.5072364;185208.4736;1148.474026;9.53640895;0.920216279;2.220739106;2.796164392;4.604726646;2.220739106;0.004509271;-0.286389097;0.970536925;0.458839374;0.388904814;0.998483233;0.973310546;0.358832822;30.65144841;8.515462443;0.014584665;59.76412722;61.30289682;5.939561081;229.5200999;88.49155063;1.009993338;0.00033644;680.082177;17.66055963;26402.92714;0.0290973;0.014581325;0.505067719;199.2301565;0.013769396;0.088900734;11.54771093;8.303319106;742.0846103;0.247196739;64.04416833;16.12365878;3.67E-05;854.1114404;16.1665599;1.000123016;854.2252113;16.16656004;0.999958996;14.81832855;4.10E-05;438930.0015;0.999917992;0.999969246;854.0829977;16.16655986;87.04313575;103.9073951;0.034612723;777.9343771;0.003068086;3714.104597;4060776.348;3.653057451;0.368940463;272.2991613;0.001652885;0.088900734;8.331850657;3587.575912;474.6489007;0.158110893;0.263937933;5.006979787;0.424306969;28.63166552;57.85415268;290;24.77488598;30.03707657;6.180117506;27.7750994;-1.225113511;-190.5;31.77488449;-0.061499421;3.579765478;0.210500275;0.2783859;0.037309397;62.85197723;38.3200122;20.4500003;17.87001189;0.998667377;0.992448472;0.006218905;2.636707083;2.538170216;0.89110738;1.915055752;0.284708219;72104.33456;0.501183271;0.425013856;0.310396059;2.904218197;1.405411053;1.466910474;-0.061499421;-0.061499421;0.179700494;2.965717617;0.210500275;1.461261752;0.27997707;47457.92045;0.160105679;0.707647386;270144;27343.49499;0.354225569;0.101352785;0.747885094;0.03366374;0.402649322;1.354225569;0.738429419;0.529838591;269785.3333;0;0;3.67E-05;14.81828604;1;0.001064962;64.04226984;1.240405117;3.67E-05;1.003198294;857.0722594;16.16590118;854.1143379;0.999200426;853.3748575;16.16589663;16.16589754;0.662943013;0.000780194;0.040764299;1.110860151;1654.980695
50;724.2018944;280865.5937;2563.032894;19.33273052;0.870030129;3.107084407;3.233089348;9.678756792;3.107084407;0.003032079;-0.217472759;0.944199865;0.396910858;0.317493387;0.996955019;0.963453905;0.298748253;25.6806221;9.102801833;0.010622228;74.373893;51.36124421;6.062138261;278.1628415;104.6489806;1.004796163;0.000481917;978.4664719;11.9736211;17854.99694;0.010987642;0.001721583;0.433441196;253.2731506;0.001095207;0.168145161;11.02583167;3.678668576;439.1717026;0.21063391;76.01966413;14.04078911;8.71E-05;943.7506709;0.00156319;1.000093055;943.8529259;0.001563288;0.999968983;13.51992173;3.10E-05;161185.0003;0.999937965;0.999976736;943.7251072;0.001563166;103.594217;59.95923261;0.028757426;730.8023981;0.003694658;201.4532374;136107.011;0.399600722;0.418809174;309.4089016;0.001365002;0.168145161;8.180511843;166.0835493;395.3309353;0.189607163;0.347090795;5.108586661;0.682299201;23.46906683;64.34960938;78;25.32099894;24.94193534;6.711585741;28.80859317;5.320999622;-87.5;31.32100072;0.266431183;3.795598464;0.227109106;0.582542395;0.034710562;74.94566043;40.5286241;21.85000033;18.67862377;0.994758065;0.990645161;0.004112903;2.815956893;2.780478698;0.933564961;2.025740385;0.295982933;29256.4207;0.550253153;0.68920318;0.33700122;3.222090721;1.47286851;1.206437327;0.266431183;0.266431183;0.190051847;2.955659539;0.227109106;1.536030197;0.583171699;18263.56952;0.19004712;0.670350607;99200;15096.29567;0.459820048;0.152665173;1.079011259;0.030078065;0.321441562;1.459820048;0.685015938;0.431525799;98885;0;0;8.71E-05;13.5199208;1;0.000805801;76.01884569;1.08016129;8.71E-05;1.002419355;946.4140246;0.001565724;943.7554784;0.999395161;943.0908419;0.001562537;0.001563174;0.300592666;0.00172891;0.065480437;2.52116717;2378.190218
51;672.2145675;2852127.357;29053.8462;39.9802408;0.88180672;4.164728842;3.617010473;22.63527437;4.164728842;0.002683171;-0.206415799;0.943966297;0.358395368;0.27777712;0.99672496;0.964748873;0.267267829;22.87080923;9.632268446;0.009540641;169.1307699;45.74161846;6.326350829;636.5428388;294.1075982;1.006422608;0.000646386;1715.334899;18.16441875;47116.34984;0.012858172;0.001222728;0.312386869;222.6188446;0.000682748;0.241958042;10.60069966;4.856214853;235.2247913;0.151075653;165.8893685;13.45970856;0.000160899;1141.95057;0.001469336;1.000071725;1141.994642;0.001469453;0.999976092;12.61704089;2.39E-05;83649.0001;0.999952185;0.999982069;1141.939552;0.001469306;289.5307594;31.54078356;0.020257408;1089.581246;0.005401211;111.0719332;40849.23378;0.466037672;0.527274193;708.8237271;0.002631292;0.241958042;8.121450619;93.99067581;417.1567116;0.267923386;0.583245538;5.330794716;4.456534765;20.32741931;99.21401978;55;21.12940148;21.88951052;8.5633396;27.75680541;10.12940025;-49.5;30.12940066;0.50862205;4.069725436;0.262974913;1.872856371;0.033399877;162.9952509;47.42244141;28.10000042;19.32244099;0.903807304;0.901787102;0.002020202;4.042582436;4.042582436;0.96561873;2.368796825;0.412257935;18370.92741;0.600076437;4.453170332;0.456288343;4.981779575;1.562091208;1.053469158;0.50862205;0.50862205;0.204350901;4.473157525;0.262974913;1.68962865;1.872972315;10052.05692;0.414716031;0.754220864;51480;7723.221646;0.156685889;0.15053937;0.854782609;0.042645746;0.646180262;1.156685889;0.864538947;0.728745265;51303.66667;0;0;0.000160906;12.61687367;1;0.000621214;165.8864076;1.035431235;0.000160906;1.001864802;1143.083812;0.00147238;1141.937955;0.9995338;1141.651491;0.001468579;0.001469339;0.097246729;0.003259924;0.078551914;19.89608543;7858.627019
52;1163.847244;444761.8284;1902.210014;32.63603707;0.857091648;4.044669906;3.583632129;16.27668289;4.044669906;0.001955429;-0.195922236;0.937184762;0.353660199;0.271588038;0.995142705;0.954440689;0.256954202;32.6493506;9.6976416;0.008270667;114.1851982;65.29870121;6.328648578;424.1047556;132.752645;1.003960396;0.00066268;1202.33424;8.582178218;15154.65063;0.007029192;0.00187235;0.460470791;335.8494341;0.00142081;0.239034396;10.56246181;2.370074394;358.9405941;0.236924485;119.0307429;13.38925637;0.000162505;1219.273477;0.00150737;1.000036411;1219.3327;0.001507392;0.999987863;12.59991898;1.21E-05;82391.00002;0.999975726;0.999990897;1219.258671;0.001507364;130.1365497;36.89438944;0.024352732;1095.684488;0.002909199;63.62508251;72311.12013;0.086845715;0.440523789;479.7648632;0.001265722;0.239034396;8.062007125;46.12342544;318.1986799;0.210032132;0.342307859;5.377286948;-0.445780298;29.86579802;63.38902283;46;21.28577405;31.52429774;8.717459559;31.00870745;2.285773754;-53.5;29.28577168;0.165141299;4.587891785;0.320736811;0.28048559;0.028544412;116.4460016;49.54763694;28.45000042;21.09763652;0.993057747;0.986588829;0.006468918;2.714007292;2.609821344;1.052563548;2.47481823;0.328914242;19319.46698;0.768718243;-0.447169539;0.445577482;3.185899734;1.658499716;1.543617903;0.114881814;0.114881814;0.230585082;3.071017921;0.320736811;1.745908393;0.281290618;10511.5712;0.297574806;0.799477647;50704;8314.567533;0.25827176;0.164614478;0.321346905;0.03758696;0.501968715;1.25827176;0.794740875;0.751626984;50509.33333;0;0;0.000162508;12.59983403;1;0.000315457;119.029919;1.029977911;0.000162508;1.000946671;1220.818206;0.001507941;1219.27841;0.999763332;1218.893461;0.001507214;0.001507359;0.204696355;0.002761483;0.141482557;3.682257053;3075.005121
53;906.1314486;157095.3244;-1620.76998;17.3965656;0.85355521;2.858497695;3.122849876;9.225556404;2.858497695;0.003630737;-0.219361911;0.940750387;0.418459753;0.342513064;0.995986063;0.959641708;0.318919059;29.24779292;8.778599283;0.010653222;59.39632814;58.49558583;5.879259218;220.188747;76.09209139;1.002267574;0.001136358;556.3450043;6.029478458;5517.171899;0.031402128;0.023923319;0.56857453;220.6543594;0.023003275;0.149948997;9.784634846;1.827443298;280.2403628;0.317732838;65.50645901;13.45479631;0.00017596;754.1389693;0.016548774;1.000039234;754.1674133;0.016548828;0.999986922;12.48737212;1.31E-05;76463.00003;0.999973845;0.999990192;754.1318583;0.01654876;74.41199601;28.82312925;0.032679285;659.5362812;0.005082177;295.6281179;314734.127;0.352517375;0.411823905;234.1899743;0.003284081;0.149948997;7.706780898;251.1534375;163.2585034;0.185100344;0.280740241;4.979808521;0.122289896;27.11837491;43.5569725;56.5;22.42188463;28.43046579;6.287761612;26.39719589;-1.578115225;-37.5;29.42188322;-0.079442345;3.795925796;0.216858942;-0.477579496;0.03712188;63.70555263;36.6111537;21.50000032;15.11115338;0.994559674;0.959537572;0.035022101;1.983029046;1.938124996;0.753455281;1.827799916;0.30842199;11089.60823;0.514435291;0.118383756;0.316913897;2.192658663;1.312090886;1.39153323;-0.079442345;-0.079442345;0.191086963;2.272101007;0.216858942;1.373079211;-0.477990055;7717.71859;0.163764027;0.827425007;47056;7354.15346;0.16970788;0.156883029;0.787810717;0.04193559;0.62483846;1.16970788;0.854914306;0.832563702;46876.66667;0;0;0.000175964;12.48728065;1;0.000339905;65.50560866;1.035022101;0.000175964;1.001020061;754.8781198;0.016549983;754.1385852;0.999744985;753.9537015;0.016548224;0.016548576;0.250614706;0.003181637;0.102718738;2.517942635;1415.527156
54;400.1935857;34382.70265;-402.6954191;6.806679602;0.877135556;1.84118731;2.56942765;3.416708871;1.84118731;0.007995806;-0.256078826;0.946226861;0.500147784;0.438654963;0.997695353;0.968031844;0.392439286;19.38806247;7.685494656;0.022894599;27.69995692;38.77612494;5.362300654;103.9931481;38.5572523;1.010777521;0.00077812;404.5410352;8.819091609;5888.759733;0.018493434;0.004297159;0.629706271;198.177184;0.003396443;0.065483692;10.34010642;3.654756635;486.0839107;0.374198546;30.18851247;15.15654872;5.88E-05;521.3355088;0.002749784;1.000069801;521.3821857;0.002749918;0.999976733;14.11690971;2.33E-05;257863.0003;0.999953467;0.99998255;521.3238396;0.00274975;37.16239054;61.26327945;0.047161878;294.0746728;0.01007497;7791.281755;3492345.276;18.6368898;0.348674416;102.273551;0.003811057;0.065483692;7.857613902;7558.078761;179.9438029;0.138524868;0.282826022;4.43804265;0.107888802;17.90430596;37.9526825;234.5;19.69169264;19.01240116;4.233511267;22.41652375;3.691692829;-293.5;25.69169411;0.187025204;3.025512036;0.146464305;-0.371040938;0.055262044;28.91429901;28.7405044;14.30000021;14.44050419;0.994606039;0.987649342;0.006956697;1.772399679;1.644138358;0.721737027;1.435669303;0.247923111;25854.50185;0.342787325;0.102032088;0.215677358;1.922724366;1.1080952;0.921069995;0.187025204;0.187025204;0.153275751;1.735699162;0.146464305;1.141642402;-0.371952628;21981.28448;0.075472402;0.75819262;158696;21095.95147;0.490452656;0.133230576;0.722807746;0.029155574;0.302026774;1.490452656;0.670937112;0.515757461;158341.6667;0;0;5.88E-05;14.11674987;1;0.000604564;30.18895993;1.165952513;5.88E-05;1.001814791;522.5525045;0.00275325;521.3389339;0.999546302;521.0355412;0.002748893;0.002749765;1.114059017;0.001046736;0.047622658;0.473094258;490.2438893
55;3130.875824;7905188.606;33712.32732;89.13706228;0.900989447;7.015193696;4.309761427;39.92411984;7.015193696;0.000502552;-0.196424901;0.958217154;0.247974336;0.162568347;0.995832024;0.955416278;0.159705218;52.20445539;11.4923619;0.002079439;450.1392014;104.4089108;7.341400876;1711.419743;465.3027273;1.016657202;0.000192439;3091.94177;16.3518834;78831.00407;0.008717932;0.004045259;0.311039811;432.8737864;0.003745114;0.453826991;12.36184168;4.477251792;807.0454287;0.152762721;466.8762617;13.51519196;8.93E-05;2958.067146;0.002314578;1.000059473;2958.156892;0.002314636;0.999980176;13.46780647;1.98E-05;151324.0001;0.999960352;0.999985132;2958.044709;0.002314564;457.2904241;71.11205754;0.013460545;3115.792731;0.001041495;11.32595116;30664.54817;0.009848242;0.623942595;1984.437537;0.000737736;0.453826991;8.291108836;6.470614531;1936.13004;0.366483066;0.426454104;6.36654622;-0.269338279;47.73447005;125.3525848;41.5;31.24501956;50.23004885;17.64662746;46.01586012;0.245019287;-27;70.2450186;0.062587567;6.605895317;0.66459564;0.537486558;0.013885123;458.8511214;80.04634534;55.40000083;24.64634451;0.99080835;0.987028606;0.003779744;5.463644113;5.462882414;1.229851961;4.000636578;0.432910505;86086.31538;1.638857245;-0.268514914;0.896660239;6.301519394;2.495578807;2.4832616;0.012317208;0.012317208;0.332080735;6.289202186;0.66459564;2.719392624;0.53791148;29051.0329;1.167182661;0.75428255;93128;12297.8227;0.239831643;0.132390294;1.338160234;0.038428621;0.52470095;1.239831643;0.806561121;0.676651127;92890.66667;0;0;8.93E-05;13.4676679;1;0.000515154;466.8730506;1.039687312;8.93E-05;1.001546259;2960.371768;0.00231605;2958.03841;0.999613435;2957.45507;0.002314177;0.002314551;0.089319686;0.002139306;0.18707163;13.22935399;19858.33967
56;3189.437207;4360341.974;15604.00307;61.00131022;0.905662152;5.738266579;4.038789281;28.07360692;5.738266579;0.00072893;-0.212123238;0.962891931;0.279922509;0.192643246;0.99644706;0.959107791;0.187874367;53.82030135;11.03921172;0.003520379;323.3130272;107.6406027;7.1435057;1232.250798;387.5688422;1.012192368;0.000228537;2501.613602;15.13389027;60703.05226;0.148509424;0.143433286;0.331411162;395.3224222;0.14304207;0.373913043;12.11095901;4.362333664;726.9796794;0.164140826;337.8929739;13.56119546;8.81E-05;2397.408811;0.058717074;1.000058448;2397.495372;0.05871713;0.999980518;13.48921705;1.95E-05;153976.0001;0.999961035;0.999985388;2397.387171;0.05871706;384.7133043;64.11989162;0.014477284;3166.757733;0.000882179;23.00767668;69296.92572;0.011540684;0.554199777;1769.871897;0.000603376;0.373913043;8.452814779;15.85516211;1326.607135;0.299527463;0.350993968;6.191262277;-0.133851921;49.88912441;104.019043;40.5;28.01436374;52.15821037;14.84398163;44.02160997;-5.985633373;-30;38.01436613;-0.249339968;5.70683002;0.526950834;0.403305951;0.015787893;335.154202;70.41296798;47.3000007;23.11296727;0.997636133;0.987842972;0.009793162;4.535641967;4.464746677;1.155258417;3.518382072;0.405048565;70992.74159;1.27082026;-0.133650369;0.74407956;5.202168465;2.269085961;2.568437623;-0.299351662;-0.299351662;0.285408239;5.501520127;0.526950834;2.448157991;0.403717665;26877.32321;0.844726453;0.838539262;94760;11685.88315;0.164438842;0.123614792;0.242104341;0.042220547;0.633359005;1.164438842;0.858782758;0.866336755;94534.66667;0;0;8.81E-05;13.48908094;1;0.000506286;337.890571;1.043224989;8.81E-05;1.001519629;2399.641497;0.058717387;2397.390949;0.999620093;2396.828312;0.058715585;0.058715945;0.087744729;0.002452093;0.138870013;10.196501;11649.4029
57;569.8611077;123017.542;-526.4988173;15.74546233;0.853701701;2.93427991;3.134446528;7.135463633;2.93427991;0.003441982;-0.202259228;0.928529095;0.394741507;0.312903154;0.996440378;0.958799813;0.300804527;22.88931986;8.807005717;0.010055526;53.81286873;45.77863971;5.849218317;199.5060126;70.07193824;1.001964637;0.000984248;797.489985;8.995088409;10895.12524;0.009904784;0.001929422;0.507610335;282.3977801;0.001288346;0.163718237;9.98955721;3.045897808;265.0962672;0.260408907;59.05035467;13.37586134;0.000165475;903.6490158;0.001610501;1.000037114;903.6925803;0.001610533;0.999987629;12.57357353;1.24E-05;80831.00002;0.999975258;0.999990722;903.6381247;0.001610493;67.89187839;35.73477407;0.035102921;469.1895874;0.00682702;293.6149312;191345.9931;0.691844272;0.409265809;182.2509734;0.002398625;0.163718237;7.631330252;256.3066041;195.194499;0.191743123;0.342121923;4.943527962;-0.038839506;20.63969306;53.71366501;42;25.50848086;22.09279528;6.012961879;29.1829708;7.508481503;-45.5;37.50848086;0.379315525;3.449440726;0.210349289;-0.139406669;0.038115202;57.12985807;38.43631085;19.75000029;18.68631056;0.979414603;0.976358958;0.003055645;2.295624048;2.295624048;0.933652163;1.919882059;0.264413512;14047.27629;0.508124232;-0.043383821;0.304267373;2.713521719;1.453102218;1.073786692;0.379315525;0.379315525;0.174259793;2.334206194;0.210349289;1.503040571;-0.143696743;9035.38959;0.147624902;0.783005137;49744;7754.882874;0.188362849;0.156445172;0.317487309;0.040952015;0.595871757;1.188362849;0.841493826;0.741168262;49569.33333;0;0;0.000165479;12.57348693;1;0.000321543;59.04995899;1.028948215;0.000165479;1.00096494;904.7850181;0.001611314;903.6523559;0.999758765;903.3691904;0.001610286;0.001610492;0.209062765;0.003526684;0.07599255;2.530717986;1161.926371
58;1393.910351;2908485.579;24946.99003;35.99678427;0.924694997;4.39841912;3.67875339;16.65069344;4.39841912;0.00142988;-0.234989289;0.96692877;0.324950908;0.238228569;0.997165606;0.963339722;0.232278484;34.24765901;10.26238398;0.006147824;239.0065914;68.49531802;6.786710984;920.0295813;261.2245011;1.012121212;0.000306703;1734.416206;19.09454545;59094.58654;0.009800714;0.001263795;0.304309443;213.6283809;0.000762284;0.271470879;11.68703819;5.251635996;483.5654545;0.146534986;244.0544041;13.56204675;8.58E-05;1590.556802;0.001288073;1.000037968;1590.689311;0.001288084;0.999987344;13.52671071;1.27E-05;158022.0001;0.999974688;0.999990508;1590.523675;0.00128807;255.452907;63.6430303;0.019285767;1456.894545;0.002333452;58.5830303;53931.91242;0.110855575;0.463537454;675.6681516;0.000977236;0.271470879;8.472017884;45.01385373;747.4387879;0.226496602;0.468066162;5.790079101;0.575217314;31.15282781;96.44034576;84.5;23.29687906;32.98757794;11.98973897;31.73187568;4.296878815;-87.5;31.29687906;0.216396168;5.72920435;0.440371211;0.949524182;0.022888773;238.4049951;59.22792411;38.55000057;20.67792354;0.982230997;0.976637052;0.005593945;4.331428353;4.224922925;1.031454802;2.958743572;0.425734945;48337.75299;1.034820437;0.576528332;0.629230469;4.856855869;1.834750133;1.618353965;0.216396168;0.216396168;0.288529869;4.640459701;0.440371211;1.994104361;0.950082993;22303.22262;0.610144153;0.774675007;97248;12339.02352;0.208382932;0.127172341;0.328369076;0.039938523;0.566743114;1.208382932;0.827552238;0.726329501;97026;0;0;8.58E-05;13.52662229;1;0.000328947;244.057654;1.043270813;8.58E-05;1.000987167;1594.026035;0.001288343;1590.580834;0.999753208;1589.719534;0.00128799;0.00128806;0.145296309;0.002174413;0.110590996;8.852585903;7506.977731
